;Required skill
22179;выставление счетов заключение сделок
22180;ведение отчетности
22181;участие в организации конференций семинаров
22182;помощь в развертывании университетской лицензии matlab/simulink
22183;информирование (личное и удаленное) преподавателей о возможностях применения технологий matlab/simulink в учебном процессе
22184;систематизация информации аналитические материалы определение и индивидуализация планов сотрудничества с вузами
22185;организационные переговоры и курирование совместных с вузами мероприятий и программ
22186;опыт организационной работы
22187;техническое образование или опыт работы в образовательной сфере по техническим направлениям подготовки или развитое техническое мышление способность и желание разбираться в инженерных или образовательных процессах
22188;желание развиваться в области управления взаимоотношениями с клиентами
22189;грамотная устная и письменная речь желание общаться с людьми навыки проведения презентаций
22190;уверенный пользователь пк
22191;самодисциплина скорость принятия решений рациональное управление временем и приоритетами работы
22192;владение английским языком не ниже уровня чтения технической документации
22193;знакомство с matlab и simulink
22194;помощь и консультирование покупателей при выборе цифровой техники мобильных телефонов аксессуаров
22195;проведение продаж по кассе
22196;настройки (подключение услуг настройка интернета регистрация в соц сетях и пр)
22197;желание быть лучшим
22198;знание продукции фирмы apple приветствуется
22199;нацеленность на результат
22200;есть знания в сфере компьютеров‚ ноутбуков‚ комплектующих к ним
22201;самоорганизованность
22202;продажа компьютерной цифровой и бытовой техники
22203;консультирование клиентов по интересующим вопросам
22204;выполнение плана продаж
22205;контроль наличия продукции на витринах
22206;прием товара
22207;активное участие в жизнедеятельности магазина
22208;развитие и поддержание долгосрочных отношений с клиентами
22209;обеспечение документооборота с клиентами и отчетность
22210;мы готовы рассматриваем кандидатов без опыта работы в продажах
22211;работа с клиентами в торговом зале консультирование в вопросах техники
22212;смена ценников на товары
22213;с ярко выраженными лидерскими компетенциями: умением наставлять мотивировать понимать особенности управления разными людьми 
22214;полный социальный пакет 
22215;постоянное обучение и развитие: корпоративная библиотека тренинги привлечение экспертов 
22216;комфортный офис рядом с ж/д вокзалом 
22217;вести клиентскую базу компании (гос заказчики мин спорта мин образование и др)
22218;развивать текущих клиентов и привлекать новых (&quotхолодные&quot/&quotтёплые&quot клиенты)
22219;ярко рассказывать о продуктах и услугах предоставляемых компанией под нужды клиента
22220;выезжать на встречи к клиентам
22221;оперативно формировать предложения для клиентов
22222;поддерживать контакт с существующими клиентами
22223;выполнять план продаж
22224;вести отчетность в crm/1с и делать все возможное чтобы клиенты были счастливы
22225;высшее образование
22226;опыт работы с государственными заказчиками
22227;умение вести переговоры
22228;грамотная устная и письменная речь
22229;презентабельный внешний вид
22230;релевантный опыт работы
22231;обработка входящих заказов на оборудование и по выставление счетов
22232;помощь руководителю отдела в оформлении документов и подготовке договоров
22233;работа в 1с и crm системе (научим)
22234;позиция предполагает профессиональный и карьерный рост в соответствующем направлении
22235;знание ms office (word excel outlook) на уровне уверенного пользователя
22236;исполнительность внимательность пунктуальность ответственность грамотная речь
22237;навыки делового письма
22238;умение работать в команде
22239;осуществление мониторинга и анализа рынка недвижимости разработка на их основе плана работы своей группы по различным видам недвижимости
22240;организация работы по разработке и внедрению технологий и методов повышения продаж недвижимости
22241;выполнение количественных и качественных показателей отдела таких как создание и увеличение клиентской базы обработка всех входящих заявок от клиентов
22242;переговоры с клиентами контрагентами
22243;контроль работы отдела продаж по всей воронке продаж (в подчинении до 15 менеджеров по продажам недвижимости)
22244;участие в переговорах и встречах с клиентами
22245;организация и проведение сделок
22246;анализ эффективности менеджеров предоставление отчетности руководителю
22247;организация работы по ведению и расширению базы клиентов
22248;повторные обращения
22249;ведение установленной компанией отчетности
22250;вводное обучение на начальном этапе
22251;выезжать по заявке на территорию клиента
22252;проводить диагностику пк и ноутбуков
22253;ремонтировать/настраивать компьютерную технику
22254;нацеленность на результат
22255;есть знания в сфере компьютеров‚ ноутбуков‚ комплектующих к ним
22256;самоорганизованность
22257;грамотная устная и письменная речь
22258;опыт руководства будет вашим преимуществом
22259;знание англ языка будет вашим преимуществом
22260;консультирование покупателей и оформление продажи
22261;контроль за качественным и количественным наполнением витрин
22262;демонстрация товара проверка его работоспособности и выдача товара клиентам
22263;развитие и поддержание долгосрочных отношений с клиентами
22264;активное участие в жизнедеятельности магазина
22265;активность коммуникабельность умение работать в команде нацеленность на рост и развитие
22266;приветствуется знание цифровой компьютерной или бытовой техники
22267;опыт работы в розничной торговле послужит преимуществом
22268;участие в закупочных процедурах на поставку оборудования и выполнение работ/услуг ведение контрактной и претензионной работы
22269;актуализация потребностей заказчика и поиск новых направлений для развития отношений
22270;вежливое консультирование покупателей по вопросам ассортимента и наличия количества товара оформление продажи
22271;выкладка товара в торговом зале контроль за наличием ценников на выставленный товар
22272;поддержание витрин торгового зала в чистоте
22273;проверка комплектности товара и соответствие его расходной накладной
22274;демонстрация товара и проверка его работоспособности
22275;продажа дополнительных услуг и товаров
22276;оформление и подписание документов
22277;знание и владение техникой продаж
22278;желателен опыт работы в аналогичной должности от 1 года
22279;желание работать и развиваться нацеленность на результат
22280;знание ассортимента компьютерной и цифровой техники комплектующих к пк
22281;опыт активных продаж будет вашим преимуществом
22282;нацеленность на результат
22283;есть знания в сфере компьютеров‚ ноутбуков‚ комплектующих к ним
22284;самоорганизованность
22285;грамотная устная и письменная речь
22286;общаться с юридическими лицами по качественному скрипту и хорошо подобранным базам
22287;выполнять количественные показатели по состоявшимся разговорам и оформленным заявкам
22288;грамотная русская речь активность и уверенность в себе!
22289;отсутствие страха первому позвонить в незнакомую для вас компанию и уж точно не переживать по каждому отказу
22290;ваши возраст пол национальность для нас не имеют значения – мы ценим профессионалов своего дела и людей стремящимися ими стать!
22291;полное обучение с нуля (от вас только желание)
22292;доход от 24 000 при выполнении базовых показателей
22293;операторы с опытом получают около 40 000
22294;своевременная выплата заработной платы 2 раза в месяц без задержек
22295;поиск клиентов всеми доступными способами (холодные звонки участия в выставках направления предложений по средствам коммуникаций электронной почтой и пр)
22296;анализ аудитории потенциальных клиентов
22297;организация и проведение переговоров (встреч) с клиентами выявление потребности каждого конкретного клиента и подготовка предложения адресованного определенному клиенту проведение презентаций(выездных)
22298;согласование и заключение договоров
22299;поддержание постоянного контакта с существующими клиентами организация работы с ними по устоявшимся деловым схемам
22300;налаживание обратной связи с клиентами (изучение их требований к услугам установление причины неудовлетворенности клиента совместной работой анализ претензии клиентов и принятие мер по их решению и сохранению деловых связей)
22301;формирование базы данных о клиентах (клиентской базы)
22302;высшее/среднее специальное образование
22303;успешный опыт работы в сфере b2b продаж от 1 года
22304;обучаемость стремление расти и развиваться
22305;поддержка пользователей в чатах компании 
22306;работа с имеющейся базой 
22307;мониторинг настроений тенденций внутри комьюнити работа с отзывами в иных источниках 
22308;предоставлять фидбек от пользователей для команды отстаивать интересы аудитории внутри команды 
22309;развитие сообщества 
22310;работа с базой продления (оплаты вторых и последующих месяцев текущими студентами) 
22311;ведение отчетности 
22312;работа в crm 
22313;администрирование и поддержка отдела продаж 
22314;нацеленность на результат
22315;есть знания в сфере компьютеров‚ ноутбуков‚ комплектующих к ним
22316;самоорганизованность
22317;работа с юридическими лицами и строительными бригадами
22318;оформление документов ведение отчетности
22319;опыт работы с клиентами приветствуется
22320;нацеленность на результат
22321;есть знания в сфере компьютеров‚ ноутбуков‚ комплектующих к ним
22322;самоорганизованность
22323;управлять командой сейлов из 1-2 человек участвовать в процессах найма 
22324;организовывать собственные маркетинговые мероприятия с целью лидогенерации (конференция бизнес-завтраки и др) участвовать в маркетинговых мероприятиях вендора 
22325;выстроить внутренние процессы по взаимодействию с фронт- и бэк-офисом компании 
22326;формировать воронку продаж вести и нести ответственность за весь цикл сделки от «первого контакта» до контроля получения дз 
22327;формировать и выявлять потребности у текущих и новых клиентов 
22328;устанавливать контакт и выстраивать долгосрочное взаимодействие с основными лпр клиента 
22329;совместно с тех специалистами проводить презентации продуктов (очно и удаленно) 
22330;постоянно изучать продукт углублять понимание его пользы клиенту и сценариев использования 
22331;работать с возражениями клиентов 
22332;формировать коммерческие предложения участвовать в тендерах 
22333;развивать digital-каналы продаж 
22334;вести учет и историю отношений по работе с клиентами (заключение договоров отслеживание дебиторской задолженности анализ продаж профили лпр клиента) 
22335;опыт работы в продажах обязателен
22336;грамотная речь
22337;готовность к постоянному саморазвитию и совершенствованию навыков проведения переговоров
22338;активность
22339;нацеленность на результат
22340;грамотное консультирование покупателей по вопросам ассортимента и наличия и количества товара
22341;выкладка товара в торговом зале
22342;ежедневно контролировать наличие ценников на выставленный товар правильность их оформления и размещения
22343;знание кассовой дисциплины и основ мерчандайзинга
22344;опыт работы в аналогичной должности от 6 мес приветствуется
22345;выстраивание долговременных отношений с заказчиками (база предоставляется)
22346;высшее образование
22347;ведение переговоров с первыми лицами компании
22348;умение работать с компаниями со сложной структурой принятия решения
22349;умение работать с государственными заказчиками
22350;умение работать с организациями со сложной филиальной структурой
22351;нацеленность на результат
22352;есть знания в сфере компьютеров‚ ноутбуков‚ комплектующих к ним
22353;самоорганизованность
22354;ведение клиентской базы: сопровождение развитие и повышение лояльности действующих клиентов
22355;планирование работ и общий контроль исполнения работ по проекту
22356;взаимодействие с клиентами по коммерческим организационным и другим вопросам
22357;контроль выдаваемых ткп и других пресэйловых материалов
22358;решение ключевых вопросов при взаимодействии компании с клиентом по текущим договорам и пилотным проектам
22359;взаимодействие с партнерами в части продаж конкретных проектов
22360;оформление и подписание договоров на продажу продуктов и сервисов документальное ведение и закрытие договоров
22361;работа с дебиторской задолженностью
22362;достижение поставленных целевых показателей (по доле рынка объемам марже)
22363;формирование модели поведения с заказчиками
22364;координирование продаж с маркетинговыми инициативами
22365;высшее образование
22366;опыт работы в отделе продаж it или информационной безопасности от 3-х лет
22367;вежливое консультирование покупателей по вопросам ассортимента и наличия количества товара оформление продажи
22368;выкладка товара в торговом зале контроль за наличием ценников на выставленный товар
22369;поддержание витрин торгового зала в чистоте
22370;демонстрация товара и проверка его работоспособности
22371;продажа дополнительных услуг и товаров/
22372;знание и владение техникой продаж (будет вашим преимуществом)
22373;желателен опыт работы в аналогичной должности от 1 года
22374;желание работать и развиваться нацеленность на результат
22375;знание ассортимента компьютерной и цифровой техники комплектующих к пк
22376;опыт активных продаж будет вашим преимуществом
22377;возможность приобрести опыт руководящей работы
22378;постоянное развитие и совершенствование своих профессиональных навыков на тренингах и мастер-классах наших сотрудников учат лучшие нижегородские и московские бизнес-тренеры а также специалисты собственного учебного центра
22379;работа в дружном коллективе
22380;поиск и привлечение новых клиентов корпоративные продажи
22381;осуществление проектов анализ рынка и конкурентной политики
22382;калькуляция коммерческих предложений работа с вендорами (поставщиками)
22383;организация встреч и презентации
22384;будет активно продавать продукты и услуги теле2 и ростелеком
22385;готов сделать все возможное чтобы посетители оставались довольными и уходили получив ответы на все свои вопросы
22386;умеет работать с большими объемами данных в нескольких компьютерных системах одновременно или легко научится это делать
22387;интересуется трендами и новинками телекома знает преимущества телеком услуг и умеет их объяснить
22388;умеет разговаривать с клиентом на языке выгод
22389;готов к работе в динамичной среде розничной торговли
22390;работа с входящими лидами генерация новых установление и развитие контактов с клиентами коммерческого сектора (крупные торговые строительные промышленные и др компании)
22391;выяснение потребностей клиентов в бизнес-аналитике визуализации данных оптимизации принятия управленческих решений
22392;подготовка и проведение презентаций и переговоров договорная работа
22393;организация работы проектной команды в процессе продажи и пресейла
22394;изучение перспективных рынков участие в публичных бизнес-мероприятиях развитие деловых контактов и тд
22395;работа с готовой базой корпоративных клиентов и расширение базы
22396;полный цикл продаж it услуг и продуктов по всей территории рф (общение по телефону переписка с клиентом)
22397;установление и поддержание долгосрочных отношений с клиентами
22398;консультация клиентов по финансовым и техническим вопросам
22399;выполнение личного плана продаж прямая зависимость дохода от выполнения плана
22400;успешный опыт продаж будет преимуществом (телекоммуникация консалтинг  оборудование it услуги - b2b b2c)
22401;навыки общаться с клиентами
22402;грамотная устная и письменная речь
22403;​хорошо развитые коммуникативные навыки
22404;владение пк на уверенном уровне
22405;работу с широким ассортиментом и конкурентными ценами 
22406;возможность работать рядом с домом 
22407;заработная плата: стабильная полностью белая 
22408;стабильный оклад на испытательном сроке 41000 руб 
22409;возможность обучения и развития 
22410;карьерный рост набирая сотрудников только на линейные позиции мы даем возможность своим сотрудникам расти внутри компании 
22411;консультирование клиентов по всему ассортименту магазина(компьютерной цифровой и бытовой техники) 
22412;развитие и поддержание долгосрочных отношений с клиентами 
22413;активное участие в жизнедеятельности магазина 
22414;работа с кассой и базой 1с 
22415;тех кто любит общение с людьми и готов помогать им с выбором техники 
22416;тех кто увлекается техникой и готов постоянно обновлять свои знания по ассортименту 
22417;ответственных и честных сотрудников мы только за соблюдение договоренностей и за честность по отношению к сотрудникам и клиентам 
22418;тех кто готов работать в команде решать совместные задачи и помогать друг другу в работе 
22419;сотрудников желающих развиваться и расти вместе с нами 
22420;тех кто готов к работе в режиме многозадачности задачи сложные но интересные 
22421;прием и обработка входящих заявок от клиентов
22422;коммуникация и взаимодействие с клиентом
22423;контроль за своевременным выполнение заявок техспециалистами
22424;ведение документооборота
22425;участие в проектах
22426;проведение телефонный переговоров
22427;проведение презентации услуг компании / работа без выезда к клиенту
22428;подготовка коммерческих предложений
22429;комплексная работа с клиентами
22430;прием звонков заключение договоров оформление сделок
22431;консультирование клиентов компании по продуктам и услугам 1с
22432;контроль исполнения и качества работ
22433;демонстрация программного обеспечения
22434;высшее образование
22435;знание компьютера на уровне опытного пользователя
22436;приветствуется знание основ бухгалтерского учета
22437;высокие коммуникативные навыки и грамотная речь
22438;стрессоустойчивость обязательность организованность пунктуальность
22439;пресейл по сервисам для устройств apple (финансовые инструменты гарантия и страховка поддержка и обслуживание emm-системы корпоративные приложения)
22440;сопровождение клиентов на всех этапах сделки: подготовка коммерческих и технических предложений (в том числе для участия в тендерах)
22441;выезд к клиентам совместно с аккаунт-менеджером
22442;участие в маркетинговых активностях проводимой компанией softline (выставки конференции семинары)
22443;взаимодействие со смежными отделами компании (тендерные специалисты инженеры маркетологи и тд)
22444;выполнение личного плана продаж
22445;желание развивать экспертизу по продуктам и сервисам apple для корпоративных заказчиков
22446;желание учиться и развиваться
22447;вежливое консультирование покупателей по вопросам ассортимента и наличия количества товара оформление продажи
22448;выкладка товара в торговом зале контроль за наличием ценников на выставленный товар
22449;поддержание витрин торгового зала в чистоте
22450;проверка комплектности товара и соответствие его расходной накладной
22451;демонстрация товара и проверка его работоспособности
22452;продажа дополнительных услуг и товаров
22453;оформление и подписание документов
22454;знание и владение техникой продаж
22455;желателен опыт работы в аналогичной должности от 1 года
22456;желание работать и развиваться нацеленность на результат
22457;знание ассортимента компьютерной и цифровой техники комплектующих к пк
22458;опыт активных продаж будет вашим преимуществом
22459;развивать продажи в ключевых клиентах
22460;проводить встречи с клиентами ярко рассказывать о продуктах и услугах предоставляемых компанией под нужды клиента
22461;поддерживать активные коммуникации с клиентами
22462;предлагать клиентам необходимые им решения и услуги компании
22463;вести переговоры с клиентом
22464;оперативно формировать предложения для клиентов
22465;поддерживать контакт с существующими клиентами
22466;вести отчетность в crm/1с и делать все возможное чтобы клиенты были счастливы
22467;выполнять план по продажам
22468;высшее образование
22469;умение вести переговоры
22470;умение работать в команде
22471;грамотная устная и письменная речь
22472;презентабельный внешний вид
22473;релевантный опыт работы
22474;развитие отношений с существующими клиентами поиск новых
22475;активные продажи ит-решений сервисов программного обеспечения и оборудования крупным корпоративным клиентам
22476;взаимодействие со смежными подразделениями (маркетинг пресейл технические консультанты и тд) и вендорами
22477;выполнение плановых показателей
22478;высшее образование
22479;знание техник продаж умение их применять на практике
22480;опыт успешных продаж крупных ит-проектов от 3-х лет
22481;понимание специфики продажах в ит-отрасли хорошее знание рынка
22482;хорошие навыки поддержания и развития отношений с клиентами различного уровня
22483;высокий эмоциональный интеллект
22484;навыки работы в режиме многозадачности
22485;надежность целеустремленность пунктуальность порядочность
22486;поддержание действующей базы клиентов
22487;развитие клиентов компании
22488;переговоры по телефону и на личных встречах
22489;подготовка коммерческих предложений и заключение сделок
22490;документооборот ведение отчетности в системе 1с
22491;грамотная устная и письменная речь
22492;знание пк на уровне уверенного пользователя
22493;презентабельный внешний вид
22494;ответственность
22495;опыт ведения переговоров и опыт продаж от 1 года
22496;консультирование покупателей и оформление продажи
22497;контроль за качественным и количественным наполнением витрин
22498;демонстрация товара проверка его работоспособности и выдача товара клиентам
22499;развитие и поддержание долгосрочных отношений с клиентами
22500;активное участие в жизнедеятельности магазина
22501;активность коммуникабельность умение работать в команде нацеленность на рост и развитие
22502;приветствуется знание цифровой компьютерной или бытовой техники
22503;опыт работы в розничной торговле послужит преимуществом
22504;работу с широким ассортиментом и конкурентными ценами 
22505;возможность работать рядом с домом 
22506;заработная плата: стабильная полностью белая 
22507;стабильный оклад на испытательном сроке 42 000 руб 
22508;возможность обучения и развития 
22509;карьерный рост набирая сотрудников только на линейные позиции мы даем возможность своим сотрудникам расти внутри компании 
22510;консультирование клиентов по всему ассортименту магазина(компьютерной цифровой и бытовой техники) 
22511;развитие и поддержание долгосрочных отношений с клиентами 
22512;активное участие в жизнедеятельности магазина 
22513;работа с кассой и базой 1с 
22514;тех кто любит общение с людьми и готов помогать им с выбором техники 
22515;тех кто увлекается техникой и готов постоянно обновлять свои знания по ассортименту 
22516;ответственных и честных сотрудников мы только за соблюдение договоренностей и за честность по отношению к сотрудникам и клиентам 
22517;тех кто готов работать в команде решать совместные задачи и помогать друг другу в работе 
22518;сотрудников желающих развиваться и расти вместе с нами 
22519;тех кто готов к работе в режиме многозадачности задачи сложные но интересные 
22520;обеспечение допродаж услуг цод и облачных сервисов существующим клиентам
22521;участие в сопровождении и поддержке реализованных решений с целью допродаж услуг цод и облачных сервисов
22522;обеспечение выполнения ежемесячного прироста дохода
22523;подготовка документов для участия в конкурсных процедурах в своей зоне ответственности
22524;выявление и формирование потребности в облачных услугах и услугах цод
22525;проведение мероприятий направленных на снижение потерь от отключений и повышение выручки сущклиентов
22526;формирование регулярной отчетности о проведенной работе со сроками и статусам
22527;анализ мониторинг рынка и новых инициатив конкурентов в области цод и облачных услуг
22528;участие в клиентских мероприятиях и профильных конференциях публичных выступлениях
22529;высшее образование
22530;знание английского на уровне чтения документации
22531;общий стаж работы в продажах и сопровождении клиентов не менее 5 лет
22532;опыт работы с дебиторской задолженностью
22533;опыт разрешения конфликтов с клиентами оперативная работа со сложными проблемными вопросами в процессе эксплуатации услуги
22534;опыт участия в конкурсах
22535;оптовые продажи металлопроката (металлопрокат трубная продукция продукция верхнего строения путей металлоконструкции)
22536;поиск и привлечение клиентов работа на входящем потоке заключение договоров
22537;ведение переговоров с первыми лицами
22538;работа с дебиторской задолженностью
22539;подготовка и согласование договоров сопровождение сделки
22540;опыт продаж b2b b2c
22541;знание технологии продаж
22542;клиентоориентированность
22543;развитые лидерские и коммуникативные навыки
22544;ответственность мобильность желание зарабатывать
22545;продажа компьютерной цифровой и бытовой техники
22546;консультирование клиентов по интересующим вопросам
22547;активное участие в жизнедеятельности магазина
22548;развитие и поддержание долгосрочных отношений с клиентами
22549;выезжать по нашим заявкам и настраивать пк / ноутбуки
22550;устанавливать драйвера настраивать wi-fi
22551;подбирать / заменять комплектующие
22552;общаться с клиентами и предлагать им дополнительные услуги по настройке
22553;опыт подготовки коммерческих предложений и презентаций
22554;навыки постановки целей и достижения результатов
22555;навыки переговоров грамотной аргументации своей точки зрения и достижения целей переговоров
22556;выполнение плана продаж
22557;работа по скрипту
22558;грамотная речь
22559;пунктуальность
22560;поиск лучших решений для клиентов на основе их текущих потребностей мы работаем с компаниями представляющими все индустрии рынка ты всегда должен «держать руку на пульсе» и находить подход к клиентам с самыми разными и сложными запросами
