;Required skill
12271;опыт работы от 1 года
12272;организация и ведение закупок:  ведение коммерческих переговоров с поставщиками
12273;разработка прайс-листов по программе
12274;отслеживание продаж по товарным группам
12275;прием и обработка заказов от менеджеров отдела продаж
12276;составление заказов поставщикам
12277;ведение актов сверки с поставщиками
12278;обеспечение своевременного поступления продукции на склад на основании документов от поставщиков
12279;недопущение дебиторской задолженности по расчетом с поставщиками
12280;контроль исполнения утвержденных планов поставок
12281;контроль прохождения товара
12282;навыки ведения переговоров
12283;личные качества: нацеленность на результат амбициозность энергичность коммуникативность
12284;проведение мониторингов и тендеров товаров работ услуг необходимых для работы трк &quotгорки&quot
12285;заключение договоров на поставку товаров работ услуг
12286;контроль за сроками качеством и комплектностью поставок
12287;правильно производить приемку по качеству и количеству по инструкциям п6 и п7
12288;своевременное предоставление закрывающих документов в бухгалтерию компании и контрагента
12289;работа по рекламациям возвратам гарантийным обязательствам
12290;обеспечение доставки материальных ресурсов в соответствии с предусмотренными в договорах сроками контроль их количества качества комплектности и хранение на складах предприятия
12291;грамотная речь
12292;умение проводить переговоры
12293;знание документооборота
12294;высокая самоорганизация энергичность нацеленность на результат
12295;закупка товара существующей ассортиментной матрицы управление складскими остатками сопровождение приходов товара
12296;работа с рекламациями анализ цен конкурентов ценообразование
12297;работа с ассортиментной матрицей (анализ доходности ротация ассортимента)
12298;предотвращение мошенничества
12299;проверка кандидатов на вакантные должности
12300;проверка сотрудников
12301;проверка когнтрагентов
12302;служебные расследования
12303;обеспечение комплекса мер по безопасности и взаимодействию сотрудников между службами компании
12304;обеспечение сохранности товарно-материальных ценностей предотвращение потерь и хищений
12305;подготовка отчетов по выявленным эпизодам
12306;ведение журнала смен сотрудников видео-мониторинга
12307;хорошее знание и умение работы с компьютером и оргтехникой
12308;плановое и внеплановое проведение инструктажей и обучение сотрудников компании
12309;опыт работы в правоохранительных органах или др силовых структурах
12310;опыт работы в сфере охраны на руководящей должности
12311;готовность к интенсивной работе в режиме многозадачности
12312;порядочность хорошие аналитические способности навыки управления и организации труда подчиненных
12313;осуществление визуального контроля посетителей бизнес-центра отслеживание записей видеонаблюдения - выдача ключей от арендаторам согласно предоставленным спискам - выявление и пресечение фактов незаконного выноса/вывоза материальных ценностей с территории бизнес-центра - осуществление обхода территории бизнес-центра (3 раза за смену) - заполнение журнала в конце смены
12314;образование от среднего профессионального - опыт работы от одного года - дисциплинированность аккуратность исполнительность умение находить общий язык с людьми неконфликтность
12315;организация и обеспечение безопасности торгового объекта контроль сохранности денежных и товарно-материальных
12316;проверка выполнения администрацией магазина бизнес-процессов компании
12317;контроль выполнения и организация обеспечения пожарной технической и антитеррористической безопасности объекта
12318;оказание практической и консультационной помощи персоналу торгового объекта по снижению потерь их предотвращению организация превентивных мероприятий и тд
12319;аналитические способности стрессоустойчивость коммуникабельность
12320;высшее средне-специальное образование
12321;опыт работы в структурах безопасности ритейла силовых структурах будет преимуществом
12322;обязательное знание ms office
12323;ремонт техническое обслуживание домофонов видеонаблюдения
12324;приход/расход перемещение тмц
12325;обеспечение сохранности тмц
12326;распределение товара на складе
12327;проверка сопроводительной документации
12328;внесение данных в складскую систему учета
12329;комплектование заказов по накладным и выдача товара со склада
12330;контроль за внутренним перемещением товара
12331;участие в инвентаризации тмц
12332;выдача товара в торговый зал
12333;документооборот
12334;работа с браком
12335;работа с поставщиками
12336;поддержание чистоты и порядка на складе
12337;функции менеджера продаж (новое направление процент)
12338;уверенный пользователь пк
12339;умение работать с большим объемом информации
12340;исполнительностьпунктуальность стрессоустойчивость трудолюбие грамотная речь внимательность к клиенту
12341;умение планировать рабочее время
12342;стаж не менее 5 лет
12343;знание уголовно- процессуального законодательства
12344;полная занятость полный день
12345;активность
12346;ответственность
12347;коммуникабельность
12348;грамотная устная и письменная речь
12349;умение работать в команде
12350;нацеленность на конечный результат желание зарабатывать
12351;желателен опыт в сфере активных продаж если у вас немного опыта но вы чувствуете что можете добиться успеха – приходите мы готовы обучать и помогать развиваться нашим специалистам
12352;поиск и привлечение новых клиентов (обработка входящих заявок активный поиск клиентов переговоры заключение договоров)
12353;поддержание взаимоотношений с наработанной клиентурой
12354;ведение отчетности по работе с текущими клиентами и поступающим обращениям
12355;консультирование по ассортименту и техническим параметрам товара
12356;увеличение продаж в своем секторе
12357;выполнение плана продаж
12358;обеспечение надежной защиты объектов компании от краж хищений и других преступных посягательств
12359;обеспечение соблюдения строгого контрольно-пропускного режима
12360;разработка и осуществление руководства мероприятиями по безопасности объектов
12361;осуществление проверки и оценки лояльности служащих охраняемого объекта
12362;организация и контроль за проведением служебных расследований при выявлении факта любого вида нарушений
12363;обнаружение и устранение несложных технических неисправностей в системах сигнализации и связи охраняемого объекта
12364;видеонаблюдение
12365;пожарная и охранная сигнализация
12366;скд и домофоны
12367;любые слаботочные системы
12368;коммуникабельность
12369;ответственность
12370;быстрая обучаемость
12371;технический склад ума
12372;желание работать
12373;обеспечивать сохранность материальных ценностей безопасность объектов и работников предприятия соблюдение установленного пропускного и внутри объектового режима 
12374;оперативно информировать в установленном порядке работников предприятия при возникновении чрезвычайных ситуаций принимать в пределах своих полномочий меры по предупреждению выявлению и пресечению преступлений и иных правонарушений на охраняемых объектах предприятия 
12375;осуществлять анализ получаемой видеоинформации с объектов предприятия ведение видеоархивов а также контроль обстановки и внутриобъектового режима в служебных помещениях 
12376;обеспечивать устойчивое функционирование и качество выполнения регламента работ по техническому обслуживанию средств и систем охраны выявлять и анализировать неисправности в работе технических средств 
12377;осуществлять взаимодействие с правоохранительными и другими органами государственного управления по вопросам организации охраны объектов предприятия координацию действий в случае противоправных посягательств со стороны третьих лиц возникновении иных чрезвычайных ситуаций 
12378;контроль за приемкой хранением и перемещением товара на территории склада контроль за формированием и отгрузкой товара 
12379;розыск ненайденных товаров через систему видеонаблюдения 
12380;периодические выборочные инвентаризации участие в плановых инвентаризациях 
12381;контроль бесперебойной работы системы видеонаблюдения 
12382;проведения проверок по различным направлениям работы предприятия 
12383;регламентация процессов по охране объектов недвижимости и обучение персонала 
12384;опыт работы в правоохранительных органах рб 
12385;профессиональные навыки оперативной работы грамотно и чётко разбирающийся в спецтехнике 
12386;готовность к высокой самоорганизации рабочего процесса 
12387;высокий уровень личной ответственности 
12388;порядочность 
12389;отличные навыки общения 
12390;грамотная устная и письменная речь 
12391;четкость и внимательность 
12392;руководство и осуществление контроля за работой подразделений сб
12393;разработка и осуществление руководства мероприятиями по безопасности объектов
12394;проведение мероприятий направленные на улучшение состояния безопасности объектов добиваться их выполнения
12395;выявление пресечение и предотвращение любых противоправных действий направленных против компании
12396;своевременное информирование руководства о всех ситуациях которые могут нести негативные последствия для деятельности компании
12397;проведение служебных расследований по выявленным фактам материального ущерба злоупотреблений нарушения внутренних и внешних требований компании
12398;разработка внутренней нормативно-методической документации по различным вопросам обеспечения безопасности компании
12399;обеспечение соблюдения строгого контрольно-пропускного режима при осуществлении профилактических ремонтных и других работ
12400;взаимодействие с правоохранительными и контролирующими органами другими государственными и не государственными учреждениями по вопросам защиты интересов компании
12401;высшее профессиональное образование
12402;опыт работы на позиции руководителя в области службы безопасности
12403;знание пользования системами сигнализации связи поддержание ее в эксплуатационном состоянии
12404;знание общих принципов оказания первой медицинской помощи правил и норм охраны труда техники безопасности и противопожарной защиты
12405;внимательность и ответственность
12406;нацеленность на достижение результата
12407;ежедневный отчет
12408;выполнение поручении руководителя
12409;готовность к командировкам
12410;просмотр архивных записей с камер видеонаблюдения магазинов сети
12411;фиксирование нарушений продавцов во время работы
12412;фиксирование внештатных ситуаций в отчете
12413;заполнение отчета по просмотренным магазинам и датам с фиксированием в нем нарушений продавцами и сумме потенциально назначаемого штрафа за нарушение
12414;информирование руководителя при выявлении внештатной ситуации на торговой точке
12415;желателен схожий опыт работы
12416;внимательность
12417;высокая степень ответственности
12418;высокая степень самоорганизации
12419;наличие компьютера и скоростного интернета
12420;наблюдать с помощью пульта централизованного наблюдения (пцн) за техсредствами систем безопасности установленные на объектах заказчиков
12421;выполнять диспетчерские функции по приему-передаче сигналов оповещать спецслужбы реагирования
12422;фиксировать в рабочих журналах информацию поступающую с объектов заказчиков
12423;проводить разъяснительную работу о правилах пользования установленного оборудования
12424;работа с инженерным составом
12425;работа с дежурной частью
12426;желателен опыт работы в данной сфере
12427;образование: средне-специальное
12428;знание пк
12429;коммуникабельность ответственность хорошо поставленная речь
12430;желателен опыт высотных работ
12431;отсутствие медицинских противопоказаний по здоровью
12432;дисциплинированность целеустремленность ответственность исполнительность умение работать в команде
12433;контроль и организация работы чоп
12434;соблюдение сотрудниками пвтр внутриобъектового и пропускного режимов
12435;работа с системой контроля учета доступом (скуд) и системой видеонаблюдения
12436;проверка лиц при приеме на работу
12437;контроль за сохранностью тмц оп
12438;информационно-аналитическая работа
12439;взаимодействие с правоохранительными органами судами
12440;проведение внутренних расследований по чп
12441;умение расставлять приоритеты
12442;опыт работы в правоохранительных органах или специальных службах от 3-х лет (работа на оперативных должностях либо в органах дознания и следствия)
12443;уверенный пользователь пк (excel – впр если visio)
12444;умение работать в команде
12445;знание бизнес этики и деловой переписки
12446;разрабатывает и внедряет служебную документацию по организации пропускного и внутриобъектового режима предприятия
12447;выполняет расчеты в соответствии с разработанными методиками в целях обеспечения надежной охраны объектов осуществления установленного пропускного и внутриобъектового режима на объектах предприятия
12448;изучает возможные уязвимые места в системе охраны объектов предприятия
12449;анализирует результаты исследований и испытаний по надежности системы охраны объектов предприятия
12450;разрабатывает предложения по повышению надежности охраны объектов предприятия
12451;участвует в комплексных проверках работоспособности и эффективности действующих систем и итсо анализирует результаты проверок и разрабатывает предложения по повышению эффективности проводимых мероприятий
12452;взаимодействует с руководством охранных предприятий
12453;организует и принимает участие в проведении совместных учений с подразделениями охраны взаимодействующими органами мвд и фсб россии
12454;выполняет оперативные задания связанные с осуществлением установленного пропускного и внутриобъектового режима на охраняемых объектах участвует в проведении проверок объектов предприятия по выполнению требований нормативно-технической документации по охране объектов
12455;готовит предложения по совершенствованию системы охраны установленного пропускного и внутриобъектового режима
12456;готовит предложения по заключению соглашений и договоров с организациями предоставляющими услуги в области охраны
12457;участвует в комиссионном и внекомиссионном контроле проверок качества несения службы сотрудниками охранных предприятий на постах с контрольно-пропускными функциями
12458;участвует в проведении служебных расследований связанных с нарушениями требований пропускного и внутриобъектового режимов контролирует установление причин приводящих к нарушениям разрабатывает предложения по предотвращению нарушений
12459;изучает и обобщает опыт работы других организаций и предприятий тэк по использованию сил охраны и инженерно-технических средств охраны
12460;осуществляет подбор изучение научно-технической литературы нормативно-методических материалов по организации системы охраны объектов установлению пропускного и внутриобъектового режима на охраняемых объектах
12461;проводит тренировки сотрудников охранных предприятий задействованных в охране объектов предприятия
12462;формирует корректирует и отправляет на согласование среднесрочную инвестиционную программу по итсо
12463;адаптирует локальные нормативные акты по линии антитеррористической защищенности объектов и персонала
12464;работает по линии запросов дкз пао «газпром нефть»
12465;готовит планы мероприятий и корпоративную отчётность по линии охраны и китсо
12466;адаптирует локальные нормативные акты по линии режима охраны и итсо
12467;готовит проекты распорядительных документов (приказы распоряжения телефонограммы) в пределах своей компетенции
12468;написание статей и обзоров по теме «видеонаблюдение»
12469;создание учебных материалов по проектированию и установке видеонаблюдения
12470;продажа и продвижение на рынок систем безопасности систем видеонаблюдения домофонных систем а также автоматических ворот систем связи и автоматики производственных административных и жилых объектовподготовка тз сбор исходных данных для проектирования 
12471;менеджер по продажам компьютерного оборудования оргтехники копировальных аппаратов и расходных материалов 
12472;выполнение монтажа видеонаблюдения системы скуд
12473;монтаж и пуско- наладка оборудования
12474;понимание принципов организации слаботочных систем
12475;опыт монтажных работ в сфере телекоммуникаций видеонаблюдения охранно-пожарных систем приветствуется
12476;навык работы с «ручным» электроинструментом
12477;работа в паре с мастером вдго
12478;помощь в диагностике и установки оборудования
12479;ведение и сдача отчётностей в конце дня
12480;желание развиваться
12481;коммуникабельность хороший уровень обучаемости
12482;организация и контроль команды проекта
12483;организация и контроль исполнения задач проекта
12484;подготовка презентация и защита проектных решений
12485;ведение переговоров с заказчиками
12486;подбор и контроль подрядных организаций
12487;контроль снабжения проекта
12488;организация и контроль документооборота по проекту
12489;контроль финансовых потоков проекта
12490;подготовка отчетной документации анализ результатов
12491;опыт ведения проектов с большими проектными командами
12492;аналитическое мышление и умение структурировать информацию
12493;навыки ведения деловой переписки
12494;навыки работы с договорной документацией
12495;навыки планирования бюджетирования закупок
12496;навыки проведения презентаций продвижения продуктов/услуг
12497;практические навыки работы с по: ms project ms visio 1с
12498;осуществление визуального видеонаблюдения
12499;незамедлительно уведомлять начальство о всех подозрительных событиях действиях
12500;ведение суточного журнала учета работы видеонаблюдения
12501;обнаружение несанкционированных действий работниками компании и другими лицами находящимися на территории супермаркета
12502;среднее общее или среднее профессиональное образование или высшее образование
12503;опыт работы желателен но не обязателен
12504;личностные качества: внимательность оперативность самостоятельность наблюдательность организационные способности коммуникабельность ответственность последовательное достижение целей
12505;контроль ресурсов
12506;надзор
12507;обеспечение безопасности
12508;видеонаблюдение
12509;знание слаботочных систем безопасности ( охранная и пожарная сигнализация видеонаблюдение контроль доступа )
12510;владение пк на хорошем уровне
12511;контроль за сохранностью имущества торгового центра и работой персонала посредством системы видеонаблюдения
12512;среднее специальное/ высшее образование
12513;опыт работы приветствуется
12514;уверенный пользователь пк
12515;хорошая зрительная память внимательность усидчивость
12516;монтаж и обслуживание охранно-пожарных сигнализаций систем видеонаблюдения скуд-систем
12517;образование начальное профессиональное среднее профессиональное
12518;монтаж систем безопасности (домофон видеонаблюдение сигнализация скс опс)
12519;участие в пусконаладочных работах
12520;выезды на объекты
12521;расчеты проектов смет
12522;навыки чтения проектной документации
12523;опыт монтажа и подключения оборудования слаботочных систем
12524;наличие образование- среднее техническое/техническое высшее
12525;знание норм прокладки кабелей и монтажа оборудования
12526;умение работать с электроинструментом
12527;умение общаться с заказчиком
12528;желание постоянно повышать уровень знаний посредством самообучения
12529;аккуратность и грамотность выполнения монтажа
12530;ответственность
12531;работа разъездного характера
12532;ведение документации по проектам (отчетной финансовой)
12533;взаимодействие с подрядными организациями
12534;подача заявки на закупку и производство оборудования и материалов
12535;координация работы группы с другими отделами и подразделениями компании
12536;разработка технических решений
12537;организация сдачи-приемки выполненных работ заказчику
12538;опыт работы в сфере слаботочных систем:  видеонаблюдение (свн)
12539;автоматическая пожарная сигнализация (апс)
12540;охранно-тревожная сигнализация (отс)
12541;системы контроля и управления доступом (скуд)
12542;системы оповещения и эвакуации (соуэ)
12543;структурированные кабельные системы (скс)
12544;высшее образование с опытом работы по профилю от 3х лет
12545;умение читать чертежи знание снип и гост по профилю работы
12546;знание ms office (word exсel)
12547;обеспечение контроля за работой продавцов и контролеров-кассиров с использованием программного обеспечения &quotпризма&quot и &quotсупермаг&quot
12548;среднее специальное/ высшее образование
12549;опыт работы приветствуется
12550;уверенный пользователь пк
12551;хорошая зрительная память внимательность усидчивость
12552;проектирование систем: апс соуэ аупт свн скс скуд
12553;обследование объектов проектирования
12554;опыт работы 1-3 года
12555;высшее образование
12556;знание норм и правил проектирования пожарной безопасности и автоматического пожаротушения
12557;уверенный пользователь autocad visio adob acrobat reader microsoft office
12558;грамотная письменная речь
12559;внимательность и аккуратность
12560;осуществляет руководство производственно-хозяйственной деятельностью строительства жилых домов
12561;обеспечивает выполнение производственных заданий поставленных перед участком
12562;организует текущее производственное планирование учет составление и своевременное предоставление отчетности о производственной деятельности участка
12563;сохранность имущества
12564;общественный порядок в торговом зале
12565;работа с техническими средствами охраны
12566;взаимодействие с сотрудниками овд
12567;с опытом работы или службы (для военнообязанных)
12568;знание технических средств охраны
12569;знание тактических действий охранника торгового зала
12570;обеспечение комплексной безопасности филиала общества 
12571;проведение служебных расследований с документарным оформлением 
12572;инспектирование объектов общества в целях выявления и пресечения фактов злоупотребления 
12573;взаимодействие с заказчиками и контрагентами по вопросу обеспечения доступа на месторождения (организация системы оформления и выдачи пропусков на персонал и транспорт) 
12574;проверка контрагентов проверка персонала 
12575;высшее образование 
12576;опыт работы от 5 лет на оперативных и следственных должностях правоохранительных органов и спец служб или опыт работы в службе безопасности коммерческих организаций не менее 5 лет 
12577;наличие оперативно-значимых связей в регионе 
12578;наличие навыков делового документооборота в частности по подготовке служебных расследований и отчетов 
12579;проведение оперативных мероприятий по выявлению источников угроз мошенничества хищений краж в магазинах дивизиона
12580;координация работы персонала магазина сотрудников чоо при чрезвычайных ситуациях
12581;проведение служебных расследований
12582;контроль качества оказания услуг охраны (чоо) в магазинах дивизиона
12583;проведение проверок по информации с горячей линии по вопросам безопасности
12584;участие в проведении пилотных проектов направленных на снижение потерь в магазинах формата
12585;участие в проведении полных инвентаризаций или перепроверке результатов при смене материально ответственных лиц или при прогнозировании сверхнормативных потерь
12586;оказание практической и методической помощи супервайзерам директорам магазинов в организации работы по снижению потерь обеспечению безопасности магазинов
12587;устная и письменная отчетность непосредственному руководителю
12588;сборка и тестирование эвм  прочих изделий
12589;установка и настройка программного обеспечения
12590;диагностика неисправности изделия
12591;выдача и приём товара со склада
12592;опыт работы по специальностям: мастер по ремонту компьютеров компьютерный мастер сборщик пк
12593;знание компьютерных комплектующих знание по линейки microsoft
12594;техническая грамотность
12595;умение работать с измерительным оборудованием
12596;должностные обязанности:монтаж - пожарной сигнализации охранной сигнализации видеонаблюдениядиагностика и ремонт систем безопасности
12597;опыт монтажа (пс ос скуд видеонаблюдение) ответственный
12598;умение работать в команде
12599;подбор сотрудников охраны в супермаркет
12600;контроль за работой сотрудников охраны
12601;взаимодействие с заказчиком
12602;взаимодействие с проверяющими органами
12603;поддержание постоянной оперативной связи с руководством чоп
12604;ведение служебной документации
12605;обучение сотрудников охраны
12606;внезапная ночная проверка объекта
12607;наличие действующего учо квалификации (будет преимуществом)
12608;высшее профильное образование
12609;не менее 5 лет инженером-проектировщиком
12610;отличные знания нормативных документов: сп снип гост
12611;знание пк программ: продвинутый пользователь autocad ms office revit
12612;опыт разработки проектной и рабочей документации расчет нагрузок
12613;умение проектировать внутренние инженерные системы и наружные системы
12614;успешное прохождение экспертизы снятие замечаний
12615;знание действующих норм и правил рф в обл проектирования и строительства
12616;опытный пользователь autocad revit
12617;опыт работы ведущим инженером-проектировщиком главным специалистом по проектированию внутренних и наружных систем от 5 лет
12618;знание норм и правил проектирования
12619;знание нормативной документации в проектировании и строительстве
12620;детальное знание процессов проектирования исходно-разрешительной документации исполнительной документации умение работать самостоятельно
12621;охрана объектов
12622;образование не ниже среднего полного
